image_id,username,image_url,created_at,prompt,negative_prompt
74097489,haoranhao7943,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/6accffce-6505-4706-b0b6-096b7ff4341c/original=true/6accffce-6505-4706-b0b6-096b7ff4341c.jpeg,2025-05-04T08:22:00.540Z,"1boy,paul_darker,black eyes,dark skinned,buzz haircut,brown eyes,scar across nose,dark brown hair,long sideburns,green tanktop,score_8_up,score_7_up,score_6_up,score_9,(a muscular man at dark living room),glaring,Armpit,night,face_focus,muscular,stocky body,veiny arms,centered,looking at viewer,detailed eyes,8k uhd,high quality,standing,<lora:Paul:0.8>,<lora:umikochannartv2:0.6>,<lora:add-detail-xl:1>,<lora:NAI_QualityV1.1:0.2>,Pectoral muscles,<lora:cfg_scale_boost:0.3>,armpits,arms_up,Brown belt,Sitting on the sofa,black trousers,suit trousers,Black boots,leather boots,from_below,Full-body perspective,","score_1,score_2,score_3,score_4_up,score_5,lowres,text,error,worst quality,low quality,extra fingers,mutated hands,deformed,bad anatomy,extra limbs,cloned face,missing arms,missing legs,extra arms,extra legs,fused fingers,too many fingers,username,watermark,signature,deformed body features,monochrome,woman,girl,same face,cigarette,"
74589508,haoranhao7943,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/009de664-3da8-469d-b905-3cec37e19b63/original=true/009de664-3da8-469d-b905-3cec37e19b63.jpeg,2025-05-06T15:42:20.041Z,"1boy,paul_darker,black eyes,dark skinned,buzz haircut,brown eyes,scar across nose,dark brown hair,long sideburns,strong man,score_8_up,score_7_up,score_6_up,score_9,Lie on the bed,(The buttocks are raised),(on_stomach),angry,sulking,Naked body,looking_at_viewer,Full buttocks,Leg muscles,muscular,stocky body,veiny arms,centered,Long legs,detailed eyes,8k uhd,high quality,<lora:Paul:0.8>,<lora:umikochannartv2:0.6>,<lora:add-detail-xl:1>,<lora:NAI_QualityV1.1:0.2>,<lora:cfg_scale_boost:0.3>,((Full-body perspective)),from_back,Bend the buttocks with both hands,Anus,(swollen fart eyes:1.2),fart eye details,armpits,armpit hair,male pubic hair,thick penis,weak,pink glans penis,testicles,curtains,bed_sheet,mattress,pillow,window,((The dark room)),bedroom,indoor,night,","(Wrist guard),score_1,score_2,score_3,score_4_up,score_5,lowres,text,error,worst quality,low quality,(Shoelace),extra fingers,mutated hands,deformed,bad anatomy,extra limbs,cloned face,missing arms,missing legs,extra arms,extra legs,fused fingers,too many fingers,username,watermark,signature,deformed body features,monochrome,woman,girl,same face,cigarette,Simple background,Waist sling,"
75875554,laugavin17244,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/b4d97e36-64c6-4ff0-9077-c61458749f98/original=true/b4d97e36-64c6-4ff0-9077-c61458749f98.jpeg,2025-05-13T00:50:52.994Z,"2boys, solo_focus, (((motion_line))), ooiwa_Iseleve, black eyes, black hair, spiked hair, light blue sport jacket, (((open jacket))), long sleeves, (((white_undershirt))), score_8_up, score_7_up, score_6_up, score_9, manly, muscle, old man, a muscular man in dark school storeroom, another male teenager sex from behind, centered, looking away, face_focus, (detailed eyes), 8k uhd, high quality, anime color, side view, night, bottomless, standing, hand on rack, penis, bend over, penis, timid, blush, basketball jersey, gay sex, ((anal sex)), (x-ray), on side, teeth, cum, cum inside","score_1, score_2, score_3, score_4,score_5,lowres, text, error, worst quality, low quality, extra fingers, mutated hands, deformed, bad anatomy, extra limbs, cloned face, missing arms, missing legs, extra arms, extra legs, fused fingers, too many fingers,  extra fingers, username, watermark, signature, deformed body features, monochrome, woman, girl, same face, glowing_eyes, sunglasses, belt, clenched hand"
75875557,laugavin17244,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/97d81fa0-eae7-48a0-b731-a56a265f5ce8/original=true/97d81fa0-eae7-48a0-b731-a56a265f5ce8.jpeg,2025-05-13T00:00:00.000Z,"2boys, solo_focus, ooiwa_Iseleve, black eyes, black hair, spiked hair, light blue sport jacket, (((open jacket))), long sleeves, (((white_undershirt))), score_8_up, score_7_up, score_6_up, score_9, manly, muscle, old man, a muscular man in dark school storeroom, another male teenager sex from behind, centered, looking away, face_focus, (detailed eyes), 8k uhd, high quality, anime color, side view, night, bottomless, standing, hand on rack, penis, bend over, flaccid_penistimid, blush, basketball jersey, gay sex, anal sex, on side, open mouth, ","score_1, score_2, score_3, score_4,score_5,lowres, text, error, worst quality, low quality, extra fingers, mutated hands, deformed, bad anatomy, extra limbs, cloned face, missing arms, missing legs, extra arms, extra legs, fused fingers, too many fingers,  extra fingers, username, watermark, signature, deformed body features, monochrome, woman, girl, same face, glowing_eyes, sunglasses, belt, clenched hand"
75880559,laugavin17244,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/97348f3e-84de-43be-a942-ae8c5ad09b7e/original=true/97348f3e-84de-43be-a942-ae8c5ad09b7e.jpeg,2025-05-13T00:00:00.000Z,"1boy, ooiwa_Iseleve, black eyes, black hair, spiked hair, nude, abs, score_8_up, score_7_up, score_6_up, score_9, manly,, muscle, old man, big arms, a muscular man at living room, centered, looking away, (detailed eyes), 8k uhd, high quality, anime color, cinematic angle, top down view, (((expresionless))), (empty_eyes), sitting on sofa, armpit_hair, knock_down, ((blush)), half-closed eyes, anus, detailed anus, anal_hair, penis,arm at side, flaccid_penis, cum_leak from anus, head_down, head_tilt, drooling","score_1, score_2, score_3, score_4,score_5,lowres, text, error, worst quality, low quality, extra fingers, mutated hands, deformed, bad anatomy, extra limbs, cloned face, missing arms, missing legs, extra arms, extra legs, fused fingers, too many fingers,  extra fingers, username, watermark, signature, deformed body features, monochrome, woman, girl, same face, glowing_eyes, sunglasses, belt, penis in anus, gay sex, anal sex"
77061412,lakenbakin303,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/8a08b98e-bb1c-4934-a35c-c34b0d63bd35/original=true/8a08b98e-bb1c-4934-a35c-c34b0d63bd35.jpeg,2025-05-18T17:52:01.464Z,"score_9, score_8_up, score_7_up, score_6_up, kazuma kiraboshi, solo, anime origin, spiky hair, red hair, Fit, Muscles, Pubic hair, Naked, testicle penis Flaccid, Big cocks, Pecs, Thick thighs, White crotch, Horny, In heat, Looking at viewer, Seductive gaze, Standing, Facing front, Pressed against glass, Pressing belly against glass, chest hair, Licking glass, Tongue pressed against glass, Saliva stain on glass, Staring at viewer, Blushing, Labored breathing, Visible breath, Indoors, Gay darkroom, (Sweat: 1), (Semen: 0.6), shiba yuuji, scars, huge penis","score_6, score_5, score_4, score_3, score_2, score_1, lowres, bad anatomy, bad hands, signature, watermark, watermarks, ugly, imperfect eyes, skewed eyes, unnatural face, unnatural body, error, extra limb, missing limbs, bad art, bad painting, bad photo, bad image, female, woman, women, 1girl, girl, monochrome, grayscale, 6 fingers"
78323232,revthefish,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/68bba5a4-54a7-4c4c-a9d6-e031fba9d7a3/original=true/68bba5a4-54a7-4c4c-a9d6-e031fba9d7a3.jpeg,2025-05-25T02:01:14.540Z,"smooth anime boy, score_9, score_8_up, score_7_up, score_6_up,view from below,18yo twink, looking over shoulder at viewer, blushing, flushed body, apprehensive, on all fours, hands on bed, ass up, exaggerated back arch, handsome face, shy smile, nude, male focus, short black hair, big blue eyes, very skinny, tanned skin, slender features, long lean body, slender body, lean back, narrow shoulders, defined pecs, slender waist, tiny waist, defined abs, large erect penis, big penis, small perfect ass, defined ass, perfect pink asshole, taint, asshole focus, used asshole","score_6, score_5, score_4, signature, source_pony, source_furry, source_cartoon, text, furry, patreon username, patreon logo, monochrome, mosaic, censor, white bar, black bar, bad anatomy, bad hands, error, missing fingers, extra digit, fewer digits, cropped, worst quality, low quality, quality bad, hands bad, eyes bad, face bad, normal quality, jpeg artifacts, signature, watermark, username, artist name, blurry, lowres, bad, error, fewer, extra, missing, worst quality, jpeg artifacts, bad quality, watermark, unfinished, displeasing, chromatic aberration, signature, extra digits, artistic error, username, scan, abstract, worst quality"
78488632,ctenophora,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/dec6655b-df27-46ef-9690-30d707b168bf/original=true/dec6655b-df27-46ef-9690-30d707b168bf.jpeg,2025-05-25T23:09:37.514Z,"score_9, score_8_up, score_7_up, score_6_up, 1boy, rating explicit, male focus, 40 years old, handsome, naked, short hair, black hair, beard, wet skin, no clothes, nude, ass,  ass focus, from below, solo, dark hair, brown eyes, wet curly hair, dark skinned man, lips parted, roman, ancient rome, homoerotic, cinematic lighting, volumetric lighting, dramatic lighting, bathing in a roman bath, large pool of water,  indoors, cinematic angle, concept art, chromatic aberration","score_6, score_5, score_4, source_pony, (worst quality:1.2), (low quality:1.2), (normal quality:1.2), lowres, bad anatomy, bad hands, signature, watermarks, ugly, imperfect eyes, skewed eyes, unnatural face, unnatural body, error, extra limb, missing limbs, painting by bad-artist, pussy, vagina, woman, girl, hands, clothes, multiple boys, outside, outdoors, bath, people in background, multiple people"
78660797,Antizeta,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/20da46a3-2474-44c1-8d8f-030ef0415add/original=true/20da46a3-2474-44c1-8d8f-030ef0415add.jpeg,2025-05-26T19:46:40.313Z,"(score_9, score_8_up, score_7_up), cowboy shot, front view, 
rating_explicit,
best quality, highly detailed, ultra high quality, masterpiece, high res,
1boy, solo, male focus, sexy, blonde hair, blue eyes, dragarm, green armor, covered nipples, green thong, armor thong, dutch angle, bulge focus, confident stance, office, (looking at viewer, seductive pose, seductive smile:1.1), 
male, 18 years old, chiseled face, 6 abs, freckles, large pectorals, lean body, wide shoulders, slim waist, tiny waist, massive bulge, huge bulge dripping cum, bubble butt, muscular, massive pectorals, wide shoulders, tiny waist, narrow waist,
detailed background, forest, mountains, trees, blue sky, clouds, nipple bulge, chromatic aberration, scales","ng_deepnegative_v1_75t, easynegative,   ,  score_6, score_5, score_4, worst quality, low quality, deformed body, deformed fingers, low quality body , female, feminine, girl, boobs, watermark, text, vagina, frame, 3D, shadow, in shadow, shadows, dark, mullet, roller-skates, makeup, beard, stubble, pants, realistic,close-up, long hair, boobs, breasts, makeup"
78802585,revthefish,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/6a584b95-ee22-4e19-ba4f-b0de25ffe9d9/original=true/6a584b95-ee22-4e19-ba4f-b0de25ffe9d9.jpeg,2025-05-27T13:06:08.633Z,"Score_9, score_8_up, score_7_up, 1boy, solo 1boy, gay, yaoi, view from above, asshole focus, human, slutty boy, 18yo twink, handsome face, perfect face, short blonde hair, sun bleached blonde hair, tall, blushing, exhausted, sweaty skin, tanned skin, big bright blue eyes, slender, very skinny, twink, slender features, lean body, lean abs, narrow waist, tiny waist, looking at viewer with love, laying on bed, legs in the air, feet in frame grabbing ankles, soles of feet showing, narrow shoulders, narrow waist, long lean body, long lean waist, showing asshole, small perfect asshole, perfect pink asshole, taint, long lean legs, small perfect ass, defined ass, perineum, erect penis, dynamic pose, dynamic angle, sexy pose, blushing, begging to be fucked, deep anal penetration, twink fucked by older male with large cock, small asshole straining against huge cock, huge cock bulging in small asshole, full anal penetration, out of frame muscular hands grabbing twink's ass, aggressive ass grab, rough anal sex, aggressive anal penetration, thrusting, lit dungeon background, god rays, volumetric lighting, lilandavastyle, OverallDetail, Expressiveh, full body shot","Bad anatomy, poorly drawn face, low quality, unrealistic proportions, unprofessional execution, out of frame, large muscular frame, (worst quality:2),(low quality:2),(normal quality:2),lowres,watermark, mutated hands, (fused fingers:1.61051), (too many fingers:1.61051), bad hands, missing fingers, unattached limbs, blurred faces. Blurred. Low quality face, vagina, breasts,"
78977592,revthefish,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/823793cf-ade5-42a0-82c3-582802f885c1/original=true/823793cf-ade5-42a0-82c3-582802f885c1.jpeg,2025-05-28T10:57:44.417Z,"Gay, score_9,score_8_up,score_7_up, solo 1boy, gay, yaoi, view from below, human, slutty boy, 18yo twink, young body, short blonde hair, petite, tall, blushing, exhausted, tanned skin, big bright blue eyes, slender, very skinny, twink, slender features, lean body, narrow waist, tiny waist, facing away but looking over shoulder at viewer, narrow shoulders, narrow waist, long lean body, long lean waist, looking at viewer with love,  riding older man's cock, deep anal penetration, huge cock in small perfect asshole, cock bulging in asshole, long lean legs, small perfect ass, defined ass, perineum, erect penis, dynamic pose, sexy pinup boy pose, dynamic angle, sexy pose, blushing, begging to be fucked, lit dungeon background, god rays, volumetric lighting, lilandavastyle, OverallDetail, Expressiveh, full body shot","(deformed, distorted, disfigured:1.3), monochrome background, loli, poorly drawn, bad anatomy, wrong anatomy, extra limb, missing limb, floating limbs, missing fingers, (mutated hands and fingers:1.4), disconnected limbs, mutation, mutated, ugly, disgusting, blurry, background characters, three people, girl, female, (threesome), clitoris, vagina, breasts, tits, trans, woman"
78984327,revthefish,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/fd7fc133-3537-4d9c-943d-66e7758800af/original=true/fd7fc133-3537-4d9c-943d-66e7758800af.jpeg,2025-05-28T11:55:42.956Z,"score_9, score_8_up, score_8_up, focus on male, sexy, nsfw, wet skin, skimpy underwear, teardrop shaped pecs, ((hard anal sex)), ass up,  sweaty skin, arching back, perfect ass, fit body, godrays,yaoi, gay, (2+boy) , handsome, (muscle pecs, abs, muscle vascular hips, muscle vascular biceps and triceps) , photorealistic, young face, big eyes, (rough anal sex) , huge veiny cock, anal penetration, deep anal penetration, big soggy balls,(beautiful cinematic lighting, volumetric lighting, dramatic lighting, shadow and light, backlight), aesthetic, masterpiece, full color, (muscle male, big cock, big balls, precum, older male, black hair) , one male bigger, size difference, age difference, (slender twink, blonde hair, tousled hair, handsome face, blushing), anal sex,","core_6, score_5, score_4, worst quality, low quality, text, censored, deformed, bad hand, blurry, (watermark), multiple phones, weights, bunny ears, extra hands,((beard:1.6)), ((beard stubble:1.6)), ((chest hair:1.6)), (l(egs hair:1.5)), (tattoo1.3), (penis:1.2)), easynegative, badhandv4, ng_deepnegative_v1_75t, bad_pictures, badv5, ((bad-hands-5)), (diphallia:1.8), (Polyorchidism:1.8), girl, female, woman, watermark, text, censored, deformed, (worst quality:2), (low quality:2), (normal quality:2), lowres, normal quality, ((monochrome)), ((grayscale)), double navel, mutad arms ,(highheel:1.5), long body, (deformed, distorted, disfigured:1.3), bad anatomy, wrong anatomy, missing limb, floating limbs, (mutated hands and fingers:1.4), mutation, mutated, blurry, amputation, bad eyes, girl"
78984328,revthefish,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/5f16a0f7-9b06-475c-abb8-a0ab64552b28/original=true/5f16a0f7-9b06-475c-abb8-a0ab64552b28.jpeg,2025-05-28T11:55:43.597Z,"score_9, score_8_up, score_8_up, focus on male, sexy, nsfw, wet skin, skimpy underwear, teardrop shaped pecs, ((hard anal sex)), ass up,  sweaty skin, arching back, perfect ass, fit body, godrays,yaoi, gay, (2+boy) , handsome, (muscle pecs, abs, muscle vascular hips, muscle vascular biceps and triceps) , photorealistic, young face, big eyes, (rough anal sex) , huge veiny cock, anal penetration, deep anal penetration, big soggy balls,(beautiful cinematic lighting, volumetric lighting, dramatic lighting, shadow and light, backlight), aesthetic, masterpiece, full color, (muscle male, big cock, big balls, precum, older male, black hair) , one male bigger, size difference, age difference, (slender twink, blonde hair, tousled hair, handsome face, blushing), anal sex,","core_6, score_5, score_4, worst quality, low quality, text, censored, deformed, bad hand, blurry, (watermark), multiple phones, weights, bunny ears, extra hands,((beard:1.6)), ((beard stubble:1.6)), ((chest hair:1.6)), (l(egs hair:1.5)), (tattoo1.3), (penis:1.2)), easynegative, badhandv4, ng_deepnegative_v1_75t, bad_pictures, badv5, ((bad-hands-5)), (diphallia:1.8), (Polyorchidism:1.8), girl, female, woman, watermark, text, censored, deformed, (worst quality:2), (low quality:2), (normal quality:2), lowres, normal quality, ((monochrome)), ((grayscale)), double navel, mutad arms ,(highheel:1.5), long body, (deformed, distorted, disfigured:1.3), bad anatomy, wrong anatomy, missing limb, floating limbs, (mutated hands and fingers:1.4), mutation, mutated, blurry, amputation, bad eyes, girl"
81035139,EL_DIVO,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/10b77e93-cf26-4996-8a55-062eed4454a3/original=true/10b77e93-cf26-4996-8a55-062eed4454a3.jpeg,2025-06-08T02:42:31.550Z,"score_9,score_8_up,score_7_up,score_6_up,score_5_up,1girl, front_view,symmetrical,copper bodysuit,red gemstones,ruby, my hero academia,toga_himiko,short hair,source_anime,twin buns,boku_no_hero_academia,blonde_hair,yellow_eyes,curvy, (symbol-shaped_pupils),(heart shaped pupils),swords,(copper bracalets),(spiked bracalets),long nails,copper gloves,fur-trim cape,copper boots,(copper bodysuit),spade_\(symbol\),sci-fi, death forest,moss,(armory),elecricity,stage lights,death trees, (abandon factory in background),(floating orbs),(debris),(dust clouds),flying soda can,(mossy machines),(television),(missile), (spiked yelm),computer,copper helmet,(glowing visor),spiked lighy copper helmet,thigh strap,traffic lights,traffic signs,red diamonds,copper necklace,(chains),bubbles,copper belt with gun case,(holding copper orbs),weapon,shotgun,(bullet belt),(orbs:1.6),(bullets),gas mask,(jewelry),copper spheres,shoulder pads,(wide hips),(thick thighs),(thick legs),perfect hands,(hand signs),rings with gems,(motion lines:1.4),sweat,(??:1.4),sword, (trembling lines:1.4),(flying sweatdrops:1.4),forest,illustration, (thick outlines),(glowing eyes),(destroyed robots),((posters)), masterpiece,best_quality,newest,absurdres,best shadow,light particles,highly detailed background,amazing quality,detailed face,highly detailed skin,very detailed clothes,emphasis lines, very aesthetic,high quality,detailed eyes,dynamic angle,shiny, <lora:add-detail-xl:2>,<lora:Orange_Peel:0.8>,orange peel robot","score_6,score_5,score_4,score_3,score_2,score_1,nsfw,leotard,nsfw,testicles,futanari,monochrome,ugly face,mutated hands,extra hands,extra fingers,extra nipples,extra arms,extra legs,extra bellybutton,Morphing,blending,(incorrectly proportioned:1.2),long legs,long arms,long forearms,(unclear eyes:1.2),(low clarity eyes:1.2),(low detail eyes),(lowres eyes:1.2),lowres,blurry face,pumped body,athletic body,bad eyes,bad art,bad drawing,watermark,trademarked,zPDXL3, sketch,ugly style,pony,gaping,censored,furry,3d, chibi,deformed hands,multiple fingers, satured,bad anatomy,bad hands,error,missing fingers,extra digit,fewer digits,cropped,long neck,deformed,mutated,mutation,ugly,disfigured,poorly drawn face,skin blemishes,skin spots,the wrong limb,Excess fingers,fewer digits,cropped,normal quality,jpeg artifacts,signature,username,blurry,Excess hands,worst quality,low quality,large head,(extra digits:1.4),EasyNegative,ng_deepnegative_v1_75t,negative_hand,verybadimagenegative_v1.3,By bad artist"
81267436,gokurakumugen,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/931df7fb-e8c1-4f16-b0f0-96e3354dcf1a/original=true/931df7fb-e8c1-4f16-b0f0-96e3354dcf1a.jpeg,2025-06-09T07:36:53.306Z,"score_9, score_8_up, score_7_up, source_anime, 
solo, young man, wavy hair, crown of flowers, wings on the back, folded wings, sitting, blooming roses, fountains, underfoot, fantastic white teddy bears, foggy, cool, nervous, Beautiful watercolor style, cartoon style, fantasy world, mysterious, elegant atmosphere, embroidered clothes, delicate details, aurora borealis luster, beautiful garden, very beautiful, happiness, joy, delicate details, cinematic beauty, warmth warm light, beautiful face, beautiful eyes, bright petals, smile, purple eyes, illuminated cinematic beauty,
flat color, dark theme
beautiful, fantastic, beautiful painting, delicate textures lined up.
Masterpiece, Ultra HD, cinematic lighting, graphic, high definition, depth of field, (blurred background), (dramatic lighting), masterpiece, top quality, very beautiful, 8k, masterpiece,","(((
three fingers, four fingers, six fingers, seven fingers, extra fingers, missing fingers, fused fingers, deformed fingers, ugly fingers,
deformed hands, bad hands, worst time, worst hands, wrong hands, twisted hands, ugly hands,
deformed toes, fused toes, missing toes, 
wrong feet, deformed feet, ugly feet
)))"
81245823,EL_DIVO,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/48eedb34-611b-469d-80ab-d94f0d6870d3/original=true/48eedb34-611b-469d-80ab-d94f0d6870d3.jpeg,2025-06-09T04:53:52.763Z,"score_9,score_8_up,score_7_up,score_6_up,score_5_up,1girl, source_disney,the Incredibles,helen parr,brown_hair,domino mask,brown_eyes,short hair,curvy,makeup,diamond_earrings, symmetrical,multicolored bodysuit,(red bodysuit),super hero costume,(black bodysuit),mature_female,(inflatable puzzles), cyberpunk,steampunk,forged carbon,source_cartoon,bombs, forged carbon gems,forged carbon bodysuit,scifi,fur-trim red cape,forged carbon,high tech,<lora:Forged_Carbon_SDXL:1>, bullet belt,gold belt,source_anime,red bowtie,dark laboratory with technology,(soul_gems),(black gloves),(security_camera), diamond_\(shape\),gem_\(symbol\),diamond-shaped_pupils, (laboratory equipment),(washing machine),(soda cans),(cable on the floor),(destroyed machines),(closed window),curtains, (black choker),(vending_machine),(holding gun),(laser_rifle), (orbs:1.6),(knife sheath),(jewelry:1.4),(tattoos;1,4),(wide hips),(thick thighs),(thick legs),perfect hands,thumb-up,hand sign,(motion lines:1.4),(sweat:1.4),(??),(trembling lines:1.4),(flying sweatdrops:1.4),illustration,(thick_outlines),smile,black boots, (diamond_ring),(tongue),(blush_stickers),frown,(thigh straps), masterpiece,best_quality,newest,absurdres,best shadow,light particles,highly detailed background,amazing quality,detailed face,highly detailed skin,very detailed clothes,emphasis lines, very aesthetic,high quality,best lighting,detailed eyes,dynamic angle,magazine cover,white tiles,robot,<lora:add-detail-xl:2>","score_6,score_5,score_4,score_3,score_2,score_1,nsfw,testicles,futanari,monochrome,ugly face,mutated hands,extra hands,extra fingers,extra nipples,extra arms,extra legs,extra bellybutton,Morphing,blending,(incorrectly proportioned:1.2),long legs,long arms,long forearms,(unclear eyes:1.2),(low clarity eyes:1.2),(low detail eyes:1.2),(lowres eyes:1.2),lowres,blurry face,pumped body,athletic body,bad eyes,bad art,bad drawing,watermark,trademarked,zPDXL3, sketch,ugly style,pony,gaping,censored,furry,3d, chibi,deformed hands,multiple fingers, satured,bad anatomy,bad hands,error,missing fingers,extra digit,fewer digits,cropped,long neck,deformed,mutated,mutation,ugly,disfigured,poorly drawn face,skin blemishes,skin spots,the wrong limb,Excess fingers,fewer digits,cropped,normal quality,jpeg artifacts,signature,username,blurry,Excess hands,worst quality,low quality,large head,(extra digits:1.4),EasyNegative,ng_deepnegative_v1_75t,negative_hand,verybadimagenegative_v1.3,By bad artist"
81457915,gokurakumugen,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/6586a844-b5e7-418b-aa7c-85ae9a6fb8d2/original=true/6586a844-b5e7-418b-aa7c-85ae9a6fb8d2.jpeg,2025-06-10T06:05:00.000Z,"core_9、score_8_up、score_7_up、source_anime、 solo, adolescent, round glasses, multi-colored white wavy cut, coat, short hair, beautiful youth, Magical gloves engraved with intricate carvings and magical inscriptions, aligned fingertips, hands on the chest, look at you and smile warmly. The young man has neat features, glasses, a dark room, shining delicate lightning, heavy curtains, large windows, Gothic, cartoon style, shadows, Short wavy hair on the right forehead. A fantasy world, a world with a mysterious atmosphere. Based on pale blue, the shining little teddy bear, the teddy bear motif, is somewhere.
g0th1c, glowing, neon lights, glowing eyes,, g0th1cpnk
beautiful, fantastic, beautiful painting, delicate textures lined up.
Masterpiece, Ultra HD, cinematic lighting, graphic, high definition, depth of field, (blurred background), (dramatic lighting), masterpiece, top quality, very beautiful, 8k, masterpiece,","(((
three fingers, four fingers, six fingers, seven fingers, extra fingers, missing fingers, fused fingers, deformed fingers, ugly fingers,
deformed hands, bad hands, worst time, worst hands, wrong hands, twisted hands, ugly hands,
deformed toes, fused toes, missing toes, 
wrong feet, deformed feet, ugly feet
)))"
82392308,EL_DIVO,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/5719c8d6-f958-4568-96e3-3db329433d26/original=true/5719c8d6-f958-4568-96e3-3db329433d26.jpeg,2025-06-15T02:51:14.358Z,"score_9,score_8_up,score_7_up,score_6_up,score_5_up,1girl, c.c.,code_geass,(green_hair),yellow_eyes glowing eyes,(white dress),print lined dress,long skirt,long sleeves,(baggy clothes, smile),(tongue),dynamic pose,(motion lines),(trembline lines), hair,pizzasdx,forest,lemon pie,lemonade glass,pizza in table, wooden table,garden,crystal walls,greenhouse,conservatory, glass house,flower pots,tree,crystals,stone road,hut,lake,mug, wide hips,thick thighs,hand sign,gold necklace,perfect hands, gold bracalets,narrow waist,(long hair),mirror,curvy,((spyrals)), masterpiece,best_quality,newest,absurdres,best shadow,light particles,highly detailed background,amazing quality,detailed face,highly detailed skin,very detailed clothes,emphasis lines, very aesthetic,high quality,detailed eyes,dynamic angle,best lighting,<lora:FastenersWMv0.4:1>,<lora:add-detail-xl:2>","score_6,score_5,score_4,score_3,score_2,score_1,nsfw,testicles,futanari,monochrome,ugly face,mutated hands,extra hands,extra fingers,extra nipples,extra arms,extra legs,extra bellybutton,Morphing,blending,(incorrectly proportioned:1.2),long legs,long arms,long forearms,(unclear eyes:1.2),(low clarity eyes:1.2),(low detail eyes:1.2),(lowres eyes:1.2),lowres,blurry face,pumped body,athletic body,bad eyes,bad art,bad drawing,watermark,trademarked,zPDXL3, sketch,ugly style,pony,gaping,censored,furry,3d, chibi,deformed hands,multiple fingers, satured,bad anatomy,bad hands,error,missing fingers,extra digit,fewer digits,cropped,long neck,deformed,mutated,mutation,ugly,disfigured,poorly drawn face,skin blemishes,skin spots,the wrong limb,Excess fingers,fewer digits,cropped,normal quality,jpeg artifacts,signature,username,blurry,Excess hands,worst quality,low quality,large head,(extra digits:1.4),EasyNegative,ng_deepnegative_v1_75t,negative_hand,verybadimagenegative_v1.3,By bad artist"
82392318,EL_DIVO,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/a7cbbe89-b708-4adb-90a7-0d173e65571d/original=true/a7cbbe89-b708-4adb-90a7-0d173e65571d.jpeg,2025-06-15T02:51:14.358Z,"score_9,score_8_up,score_7_up,score_6_up,score_5_up,1girl, c.c.,code_geass,(green_hair),yellow_eyes glowing eyes,(white dress),print lined dress,long skirt,long sleeves,(baggy clothes, smile),(tongue),dynamic pose,(motion lines),(trembline lines), hair,pizzasdx,forest,lemon pie,lemonade glass,pizza in table, wooden table,garden,crystal walls,greenhouse,conservatory, glass house,flower pots,tree,crystals,stone road,hut,lake,mug, wide hips,thick thighs,hand sign,gold necklace,perfect hands, gold bracalets,narrow waist,(long hair),mirror,curvy,((spyrals)), masterpiece,best_quality,newest,absurdres,best shadow,light particles,highly detailed background,amazing quality,detailed face,highly detailed skin,very detailed clothes,emphasis lines, very aesthetic,high quality,detailed eyes,dynamic angle,best lighting,<lora:FastenersWMv0.4:1>,<lora:add-detail-xl:2>","score_6,score_5,score_4,score_3,score_2,score_1,nsfw,testicles,futanari,monochrome,ugly face,mutated hands,extra hands,extra fingers,extra nipples,extra arms,extra legs,extra bellybutton,Morphing,blending,(incorrectly proportioned:1.2),long legs,long arms,long forearms,(unclear eyes:1.2),(low clarity eyes:1.2),(low detail eyes:1.2),(lowres eyes:1.2),lowres,blurry face,pumped body,athletic body,bad eyes,bad art,bad drawing,watermark,trademarked,zPDXL3, sketch,ugly style,pony,gaping,censored,furry,3d, chibi,deformed hands,multiple fingers, satured,bad anatomy,bad hands,error,missing fingers,extra digit,fewer digits,cropped,long neck,deformed,mutated,mutation,ugly,disfigured,poorly drawn face,skin blemishes,skin spots,the wrong limb,Excess fingers,fewer digits,cropped,normal quality,jpeg artifacts,signature,username,blurry,Excess hands,worst quality,low quality,large head,(extra digits:1.4),EasyNegative,ng_deepnegative_v1_75t,negative_hand,verybadimagenegative_v1.3,By bad artist"
